SimpleName,num,MethodName
read_char,1,;org.omg.CORBA.portable.InputStream.read_char()
read_wchar,1,;org.omg.CORBA.portable.InputStream.read_wchar()
read_octet,1,;org.omg.CORBA.portable.InputStream.read_octet()
read_short,1,;org.omg.CORBA.portable.InputStream.read_short()
read_ushort,1,;org.omg.CORBA.portable.InputStream.read_ushort()
read_long,1,;org.omg.CORBA.portable.InputStream.read_long()
read_ulong,1,;org.omg.CORBA.portable.InputStream.read_ulong()
read_longlong,1,;org.omg.CORBA.portable.InputStream.read_longlong()
read_ulonglong,1,;org.omg.CORBA.portable.InputStream.read_ulonglong()
read_float,1,;org.omg.CORBA.portable.InputStream.read_float()
read_double,1,;org.omg.CORBA.portable.InputStream.read_double()
read_string,1,;org.omg.CORBA.portable.InputStream.read_string()
read_wstring,1,;org.omg.CORBA.portable.InputStream.read_wstring()
read_boolean_array,1,";org.omg.CORBA.portable.InputStream.read_boolean_array(boolean[],int,int)"
read_char_array,1,";org.omg.CORBA.portable.InputStream.read_char_array(char[],int,int)"
read_wchar_array,1,";org.omg.CORBA.portable.InputStream.read_wchar_array(char[],int,int)"
read_octet_array,1,";org.omg.CORBA.portable.InputStream.read_octet_array(byte[],int,int)"
read_short_array,1,";org.omg.CORBA.portable.InputStream.read_short_array(short[],int,int)"
read_ushort_array,1,";org.omg.CORBA.portable.InputStream.read_ushort_array(short[],int,int)"
read_long_array,1,";org.omg.CORBA.portable.InputStream.read_long_array(int[],int,int)"
read_ulong_array,1,";org.omg.CORBA.portable.InputStream.read_ulong_array(int[],int,int)"
read_longlong_array,1,";org.omg.CORBA.portable.InputStream.read_longlong_array(long[],int,int)"
read_ulonglong_array,1,";org.omg.CORBA.portable.InputStream.read_ulonglong_array(long[],int,int)"
read_float_array,1,";org.omg.CORBA.portable.InputStream.read_float_array(float[],int,int)"
read_double_array,1,";org.omg.CORBA.portable.InputStream.read_double_array(double[],int,int)"
read_Object,2,;org.omg.CORBA.portable.InputStream.read_Object();org.omg.CORBA.portable.InputStream.read_Object(Class)
read_TypeCode,1,;org.omg.CORBA.portable.InputStream.read_TypeCode()
read_any,1,;org.omg.CORBA.portable.InputStream.read_any()
read_Principal,1,;org.omg.CORBA.portable.InputStream.read_Principal()
read_fixed,1,;org.omg.CORBA.portable.InputStream.read_fixed()
read_Context,1,;org.omg.CORBA.portable.InputStream.read_Context()
_get_delegate,2,;org.omg.CORBA.portable.ObjectImpl._get_delegate();org.omg.PortableServer.Servant._get_delegate()
_set_delegate,2,;org.omg.CORBA.portable.ObjectImpl._set_delegate(Delegate);org.omg.PortableServer.Servant._set_delegate(Delegate)
write_boolean,1,;org.omg.CORBA.portable.OutputStream.write_boolean(boolean)
write_char,1,;org.omg.CORBA.portable.OutputStream.write_char(char)
write_wchar,1,;org.omg.CORBA.portable.OutputStream.write_wchar(char)
write_octet,1,;org.omg.CORBA.portable.OutputStream.write_octet(byte)
write_short,1,;org.omg.CORBA.portable.OutputStream.write_short(short)
write_ushort,1,;org.omg.CORBA.portable.OutputStream.write_ushort(short)
write_long,1,;org.omg.CORBA.portable.OutputStream.write_long(int)
write_ulong,1,;org.omg.CORBA.portable.OutputStream.write_ulong(int)
write_longlong,1,;org.omg.CORBA.portable.OutputStream.write_longlong(long)
write_ulonglong,1,;org.omg.CORBA.portable.OutputStream.write_ulonglong(long)
write_float,1,;org.omg.CORBA.portable.OutputStream.write_float(float)
write_double,1,;org.omg.CORBA.portable.OutputStream.write_double(double)
write_string,1,;org.omg.CORBA.portable.OutputStream.write_string(String)
write_wstring,1,;org.omg.CORBA.portable.OutputStream.write_wstring(String)
write_boolean_array,1,";org.omg.CORBA.portable.OutputStream.write_boolean_array(boolean[],int,int)"
write_char_array,1,";org.omg.CORBA.portable.OutputStream.write_char_array(char[],int,int)"
write_wchar_array,1,";org.omg.CORBA.portable.OutputStream.write_wchar_array(char[],int,int)"
write_octet_array,1,";org.omg.CORBA.portable.OutputStream.write_octet_array(byte[],int,int)"
write_short_array,1,";org.omg.CORBA.portable.OutputStream.write_short_array(short[],int,int)"
write_ushort_array,1,";org.omg.CORBA.portable.OutputStream.write_ushort_array(short[],int,int)"
write_long_array,1,";org.omg.CORBA.portable.OutputStream.write_long_array(int[],int,int)"
write_ulong_array,1,";org.omg.CORBA.portable.OutputStream.write_ulong_array(int[],int,int)"
write_longlong_array,1,";org.omg.CORBA.portable.OutputStream.write_longlong_array(long[],int,int)"
write_ulonglong_array,1,";org.omg.CORBA.portable.OutputStream.write_ulonglong_array(long[],int,int)"
write_float_array,1,";org.omg.CORBA.portable.OutputStream.write_float_array(float[],int,int)"
write_double_array,1,";org.omg.CORBA.portable.OutputStream.write_double_array(double[],int,int)"
write_Object,1,;org.omg.CORBA.portable.OutputStream.write_Object(Object)
write_TypeCode,1,;org.omg.CORBA.portable.OutputStream.write_TypeCode(TypeCode)
write_any,1,;org.omg.CORBA.portable.OutputStream.write_any(Any)
write_Principal,1,;org.omg.CORBA.portable.OutputStream.write_Principal(Principal)
write_fixed,1,;org.omg.CORBA.portable.OutputStream.write_fixed(BigDecimal)
write_Context,1,";org.omg.CORBA.portable.OutputStream.write_Context(Context,ContextList)"
next_one,1,;org.omg.CosNaming._BindingIteratorStub.next_one(BindingHolder)
next_n,1,";org.omg.CosNaming._BindingIteratorStub.next_n(int,BindingListHolder)"
to_string,1,;org.omg.CosNaming._NamingContextExtStub.to_string(NameComponent[])
to_name,1,;org.omg.CosNaming._NamingContextExtStub.to_name(String)
to_url,1,";org.omg.CosNaming._NamingContextExtStub.to_url(String,String)"
resolve_str,1,;org.omg.CosNaming._NamingContextExtStub.resolve_str(String)
bind_context,2,";org.omg.CosNaming._NamingContextExtStub.bind_context(NameComponent[],NamingContext);org.omg.CosNaming._NamingContextStub.bind_context(NameComponent[],NamingContext)"
rebind_context,2,";org.omg.CosNaming._NamingContextExtStub.rebind_context(NameComponent[],NamingContext);org.omg.CosNaming._NamingContextStub.rebind_context(NameComponent[],NamingContext)"
new_context,2,;org.omg.CosNaming._NamingContextExtStub.new_context();org.omg.CosNaming._NamingContextStub.new_context()
bind_new_context,2,;org.omg.CosNaming._NamingContextExtStub.bind_new_context(NameComponent[]);org.omg.CosNaming._NamingContextStub.bind_new_context(NameComponent[])
unchecked_narrow,17,;org.omg.CosNaming.BindingIteratorHelper.unchecked_narrow(Object);org.omg.CosNaming.NamingContextExtHelper.unchecked_narrow(Object);org.omg.CosNaming.NamingContextHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynAnyFactoryHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynAnyHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynArrayHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynEnumHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynFixedHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynSequenceHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynStructHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynUnionHelper.unchecked_narrow(Object);org.omg.DynamicAny.DynValueHelper.unchecked_narrow(Object);org.omg.IOP.CodecFactoryHelper.unchecked_narrow(Object);org.omg.PortableInterceptor.CurrentHelper.unchecked_narrow(Object);org.omg.PortableInterceptor.IORInterceptor_3_0Helper.unchecked_narrow(Object);org.omg.PortableServer.ServantActivatorHelper.unchecked_narrow(Object);org.omg.PortableServer.ServantLocatorHelper.unchecked_narrow(Object)
_all_interfaces,6,";org.omg.CosNaming.BindingIteratorPOA._all_interfaces(POA,byte[]);org.omg.CosNaming.NamingContextExtPOA._all_interfaces(POA,byte[]);org.omg.CosNaming.NamingContextPOA._all_interfaces(POA,byte[]);org.omg.PortableServer.Servant._all_interfaces(POA,byte[]);org.omg.PortableServer.ServantActivatorPOA._all_interfaces(POA,byte[]);org.omg.PortableServer.ServantLocatorPOA._all_interfaces(POA,byte[])"
_this,10,;org.omg.CosNaming.BindingIteratorPOA._this();org.omg.CosNaming.BindingIteratorPOA._this(ORB);org.omg.CosNaming.NamingContextExtPOA._this();org.omg.CosNaming.NamingContextExtPOA._this(ORB);org.omg.CosNaming.NamingContextPOA._this();org.omg.CosNaming.NamingContextPOA._this(ORB);org.omg.PortableServer.ServantActivatorPOA._this();org.omg.PortableServer.ServantActivatorPOA._this(ORB);org.omg.PortableServer.ServantLocatorPOA._this();org.omg.PortableServer.ServantLocatorPOA._this(ORB)
create_dyn_any_from_type_code,1,;org.omg.DynamicAny._DynAnyFactoryStub.create_dyn_any_from_type_code(TypeCode)
assign,8,;org.omg.DynamicAny._DynAnyStub.assign(DynAny);org.omg.DynamicAny._DynArrayStub.assign(DynAny);org.omg.DynamicAny._DynEnumStub.assign(DynAny);org.omg.DynamicAny._DynFixedStub.assign(DynAny);org.omg.DynamicAny._DynSequenceStub.assign(DynAny);org.omg.DynamicAny._DynStructStub.assign(DynAny);org.omg.DynamicAny._DynUnionStub.assign(DynAny);org.omg.DynamicAny._DynValueStub.assign(DynAny)
from_any,8,;org.omg.DynamicAny._DynAnyStub.from_any(Any);org.omg.DynamicAny._DynArrayStub.from_any(Any);org.omg.DynamicAny._DynEnumStub.from_any(Any);org.omg.DynamicAny._DynFixedStub.from_any(Any);org.omg.DynamicAny._DynSequenceStub.from_any(Any);org.omg.DynamicAny._DynStructStub.from_any(Any);org.omg.DynamicAny._DynUnionStub.from_any(Any);org.omg.DynamicAny._DynValueStub.from_any(Any)
to_any,8,;org.omg.DynamicAny._DynAnyStub.to_any();org.omg.DynamicAny._DynArrayStub.to_any();org.omg.DynamicAny._DynEnumStub.to_any();org.omg.DynamicAny._DynFixedStub.to_any();org.omg.DynamicAny._DynSequenceStub.to_any();org.omg.DynamicAny._DynStructStub.to_any();org.omg.DynamicAny._DynUnionStub.to_any();org.omg.DynamicAny._DynValueStub.to_any()
insert_reference,8,;org.omg.DynamicAny._DynAnyStub.insert_reference(Object);org.omg.DynamicAny._DynArrayStub.insert_reference(Object);org.omg.DynamicAny._DynEnumStub.insert_reference(Object);org.omg.DynamicAny._DynFixedStub.insert_reference(Object);org.omg.DynamicAny._DynSequenceStub.insert_reference(Object);org.omg.DynamicAny._DynStructStub.insert_reference(Object);org.omg.DynamicAny._DynUnionStub.insert_reference(Object);org.omg.DynamicAny._DynValueStub.insert_reference(Object)
insert_typecode,8,;org.omg.DynamicAny._DynAnyStub.insert_typecode(TypeCode);org.omg.DynamicAny._DynArrayStub.insert_typecode(TypeCode);org.omg.DynamicAny._DynEnumStub.insert_typecode(TypeCode);org.omg.DynamicAny._DynFixedStub.insert_typecode(TypeCode);org.omg.DynamicAny._DynSequenceStub.insert_typecode(TypeCode);org.omg.DynamicAny._DynStructStub.insert_typecode(TypeCode);org.omg.DynamicAny._DynUnionStub.insert_typecode(TypeCode);org.omg.DynamicAny._DynValueStub.insert_typecode(TypeCode)
insert_dyn_any,8,;org.omg.DynamicAny._DynAnyStub.insert_dyn_any(DynAny);org.omg.DynamicAny._DynArrayStub.insert_dyn_any(DynAny);org.omg.DynamicAny._DynEnumStub.insert_dyn_any(DynAny);org.omg.DynamicAny._DynFixedStub.insert_dyn_any(DynAny);org.omg.DynamicAny._DynSequenceStub.insert_dyn_any(DynAny);org.omg.DynamicAny._DynStructStub.insert_dyn_any(DynAny);org.omg.DynamicAny._DynUnionStub.insert_dyn_any(DynAny);org.omg.DynamicAny._DynValueStub.insert_dyn_any(DynAny)
insert_val,8,;org.omg.DynamicAny._DynAnyStub.insert_val(Serializable);org.omg.DynamicAny._DynArrayStub.insert_val(Serializable);org.omg.DynamicAny._DynEnumStub.insert_val(Serializable);org.omg.DynamicAny._DynFixedStub.insert_val(Serializable);org.omg.DynamicAny._DynSequenceStub.insert_val(Serializable);org.omg.DynamicAny._DynStructStub.insert_val(Serializable);org.omg.DynamicAny._DynUnionStub.insert_val(Serializable);org.omg.DynamicAny._DynValueStub.insert_val(Serializable)
get_boolean,8,;org.omg.DynamicAny._DynAnyStub.get_boolean();org.omg.DynamicAny._DynArrayStub.get_boolean();org.omg.DynamicAny._DynEnumStub.get_boolean();org.omg.DynamicAny._DynFixedStub.get_boolean();org.omg.DynamicAny._DynSequenceStub.get_boolean();org.omg.DynamicAny._DynStructStub.get_boolean();org.omg.DynamicAny._DynUnionStub.get_boolean();org.omg.DynamicAny._DynValueStub.get_boolean()
get_octet,8,;org.omg.DynamicAny._DynAnyStub.get_octet();org.omg.DynamicAny._DynArrayStub.get_octet();org.omg.DynamicAny._DynEnumStub.get_octet();org.omg.DynamicAny._DynFixedStub.get_octet();org.omg.DynamicAny._DynSequenceStub.get_octet();org.omg.DynamicAny._DynStructStub.get_octet();org.omg.DynamicAny._DynUnionStub.get_octet();org.omg.DynamicAny._DynValueStub.get_octet()
get_char,8,;org.omg.DynamicAny._DynAnyStub.get_char();org.omg.DynamicAny._DynArrayStub.get_char();org.omg.DynamicAny._DynEnumStub.get_char();org.omg.DynamicAny._DynFixedStub.get_char();org.omg.DynamicAny._DynSequenceStub.get_char();org.omg.DynamicAny._DynStructStub.get_char();org.omg.DynamicAny._DynUnionStub.get_char();org.omg.DynamicAny._DynValueStub.get_char()
get_short,8,;org.omg.DynamicAny._DynAnyStub.get_short();org.omg.DynamicAny._DynArrayStub.get_short();org.omg.DynamicAny._DynEnumStub.get_short();org.omg.DynamicAny._DynFixedStub.get_short();org.omg.DynamicAny._DynSequenceStub.get_short();org.omg.DynamicAny._DynStructStub.get_short();org.omg.DynamicAny._DynUnionStub.get_short();org.omg.DynamicAny._DynValueStub.get_short()
get_ushort,8,;org.omg.DynamicAny._DynAnyStub.get_ushort();org.omg.DynamicAny._DynArrayStub.get_ushort();org.omg.DynamicAny._DynEnumStub.get_ushort();org.omg.DynamicAny._DynFixedStub.get_ushort();org.omg.DynamicAny._DynSequenceStub.get_ushort();org.omg.DynamicAny._DynStructStub.get_ushort();org.omg.DynamicAny._DynUnionStub.get_ushort();org.omg.DynamicAny._DynValueStub.get_ushort()
get_long,8,;org.omg.DynamicAny._DynAnyStub.get_long();org.omg.DynamicAny._DynArrayStub.get_long();org.omg.DynamicAny._DynEnumStub.get_long();org.omg.DynamicAny._DynFixedStub.get_long();org.omg.DynamicAny._DynSequenceStub.get_long();org.omg.DynamicAny._DynStructStub.get_long();org.omg.DynamicAny._DynUnionStub.get_long();org.omg.DynamicAny._DynValueStub.get_long()
get_ulong,8,;org.omg.DynamicAny._DynAnyStub.get_ulong();org.omg.DynamicAny._DynArrayStub.get_ulong();org.omg.DynamicAny._DynEnumStub.get_ulong();org.omg.DynamicAny._DynFixedStub.get_ulong();org.omg.DynamicAny._DynSequenceStub.get_ulong();org.omg.DynamicAny._DynStructStub.get_ulong();org.omg.DynamicAny._DynUnionStub.get_ulong();org.omg.DynamicAny._DynValueStub.get_ulong()
get_float,8,;org.omg.DynamicAny._DynAnyStub.get_float();org.omg.DynamicAny._DynArrayStub.get_float();org.omg.DynamicAny._DynEnumStub.get_float();org.omg.DynamicAny._DynFixedStub.get_float();org.omg.DynamicAny._DynSequenceStub.get_float();org.omg.DynamicAny._DynStructStub.get_float();org.omg.DynamicAny._DynUnionStub.get_float();org.omg.DynamicAny._DynValueStub.get_float()
get_double,8,;org.omg.DynamicAny._DynAnyStub.get_double();org.omg.DynamicAny._DynArrayStub.get_double();org.omg.DynamicAny._DynEnumStub.get_double();org.omg.DynamicAny._DynFixedStub.get_double();org.omg.DynamicAny._DynSequenceStub.get_double();org.omg.DynamicAny._DynStructStub.get_double();org.omg.DynamicAny._DynUnionStub.get_double();org.omg.DynamicAny._DynValueStub.get_double()
get_string,8,;org.omg.DynamicAny._DynAnyStub.get_string();org.omg.DynamicAny._DynArrayStub.get_string();org.omg.DynamicAny._DynEnumStub.get_string();org.omg.DynamicAny._DynFixedStub.get_string();org.omg.DynamicAny._DynSequenceStub.get_string();org.omg.DynamicAny._DynStructStub.get_string();org.omg.DynamicAny._DynUnionStub.get_string();org.omg.DynamicAny._DynValueStub.get_string()
get_reference,8,;org.omg.DynamicAny._DynAnyStub.get_reference();org.omg.DynamicAny._DynArrayStub.get_reference();org.omg.DynamicAny._DynEnumStub.get_reference();org.omg.DynamicAny._DynFixedStub.get_reference();org.omg.DynamicAny._DynSequenceStub.get_reference();org.omg.DynamicAny._DynStructStub.get_reference();org.omg.DynamicAny._DynUnionStub.get_reference();org.omg.DynamicAny._DynValueStub.get_reference()
get_typecode,8,;org.omg.DynamicAny._DynAnyStub.get_typecode();org.omg.DynamicAny._DynArrayStub.get_typecode();org.omg.DynamicAny._DynEnumStub.get_typecode();org.omg.DynamicAny._DynFixedStub.get_typecode();org.omg.DynamicAny._DynSequenceStub.get_typecode();org.omg.DynamicAny._DynStructStub.get_typecode();org.omg.DynamicAny._DynUnionStub.get_typecode();org.omg.DynamicAny._DynValueStub.get_typecode()
get_longlong,8,;org.omg.DynamicAny._DynAnyStub.get_longlong();org.omg.DynamicAny._DynArrayStub.get_longlong();org.omg.DynamicAny._DynEnumStub.get_longlong();org.omg.DynamicAny._DynFixedStub.get_longlong();org.omg.DynamicAny._DynSequenceStub.get_longlong();org.omg.DynamicAny._DynStructStub.get_longlong();org.omg.DynamicAny._DynUnionStub.get_longlong();org.omg.DynamicAny._DynValueStub.get_longlong()
get_ulonglong,8,;org.omg.DynamicAny._DynAnyStub.get_ulonglong();org.omg.DynamicAny._DynArrayStub.get_ulonglong();org.omg.DynamicAny._DynEnumStub.get_ulonglong();org.omg.DynamicAny._DynFixedStub.get_ulonglong();org.omg.DynamicAny._DynSequenceStub.get_ulonglong();org.omg.DynamicAny._DynStructStub.get_ulonglong();org.omg.DynamicAny._DynUnionStub.get_ulonglong();org.omg.DynamicAny._DynValueStub.get_ulonglong()
get_wchar,8,;org.omg.DynamicAny._DynAnyStub.get_wchar();org.omg.DynamicAny._DynArrayStub.get_wchar();org.omg.DynamicAny._DynEnumStub.get_wchar();org.omg.DynamicAny._DynFixedStub.get_wchar();org.omg.DynamicAny._DynSequenceStub.get_wchar();org.omg.DynamicAny._DynStructStub.get_wchar();org.omg.DynamicAny._DynUnionStub.get_wchar();org.omg.DynamicAny._DynValueStub.get_wchar()
get_wstring,8,;org.omg.DynamicAny._DynAnyStub.get_wstring();org.omg.DynamicAny._DynArrayStub.get_wstring();org.omg.DynamicAny._DynEnumStub.get_wstring();org.omg.DynamicAny._DynFixedStub.get_wstring();org.omg.DynamicAny._DynSequenceStub.get_wstring();org.omg.DynamicAny._DynStructStub.get_wstring();org.omg.DynamicAny._DynUnionStub.get_wstring();org.omg.DynamicAny._DynValueStub.get_wstring()
get_any,8,;org.omg.DynamicAny._DynAnyStub.get_any();org.omg.DynamicAny._DynArrayStub.get_any();org.omg.DynamicAny._DynEnumStub.get_any();org.omg.DynamicAny._DynFixedStub.get_any();org.omg.DynamicAny._DynSequenceStub.get_any();org.omg.DynamicAny._DynStructStub.get_any();org.omg.DynamicAny._DynUnionStub.get_any();org.omg.DynamicAny._DynValueStub.get_any()
get_dyn_any,8,;org.omg.DynamicAny._DynAnyStub.get_dyn_any();org.omg.DynamicAny._DynArrayStub.get_dyn_any();org.omg.DynamicAny._DynEnumStub.get_dyn_any();org.omg.DynamicAny._DynFixedStub.get_dyn_any();org.omg.DynamicAny._DynSequenceStub.get_dyn_any();org.omg.DynamicAny._DynStructStub.get_dyn_any();org.omg.DynamicAny._DynUnionStub.get_dyn_any();org.omg.DynamicAny._DynValueStub.get_dyn_any()
get_val,8,;org.omg.DynamicAny._DynAnyStub.get_val();org.omg.DynamicAny._DynArrayStub.get_val();org.omg.DynamicAny._DynEnumStub.get_val();org.omg.DynamicAny._DynFixedStub.get_val();org.omg.DynamicAny._DynSequenceStub.get_val();org.omg.DynamicAny._DynStructStub.get_val();org.omg.DynamicAny._DynUnionStub.get_val();org.omg.DynamicAny._DynValueStub.get_val()
component_count,8,;org.omg.DynamicAny._DynAnyStub.component_count();org.omg.DynamicAny._DynArrayStub.component_count();org.omg.DynamicAny._DynEnumStub.component_count();org.omg.DynamicAny._DynFixedStub.component_count();org.omg.DynamicAny._DynSequenceStub.component_count();org.omg.DynamicAny._DynStructStub.component_count();org.omg.DynamicAny._DynUnionStub.component_count();org.omg.DynamicAny._DynValueStub.component_count()
